"from_date","emp_no","last_name","first_name","gender","salary"
"1986-01-27",65952,"Vesna","Debaprosad","F",72706
"1986-12-05",66128,"Perez","Zhongwei","F",40000
"1986-10-04",65967,"Fioravanti","Eldridge","M",40000
"1986-01-17",65974,"Schicker","Fayez","M",64809
"1986-01-09",66131,"Vuskovic","Kasturi","F",57171
"1986-05-03",66148,"Farrar","Fumitake","M",45983
"1986-09-11",66009,"Basart","Indrajit","M",40000
"1986-05-09",66162,"Nitsche","Bernice","M",50091
"1986-09-09",66033,"Quaggetto","Aamer","M",40000
"1986-10-28",66217,"Karner","Dmitry","F",75004
"1986-08-13",66218,"Gulak","Branimir","M",40000
"1986-05-31",66361,"Boudaillier","Almudena","F",45648
"1986-03-12",66369,"Cannane","Brewster","M",45270
"1986-01-15",66377,"Peot","Mahendra","F",60999
"1986-01-06",66229,"Mayerwieser","Dannz","F",75284
"1986-12-12",66234,"Isard","Kish","M",73344
"1986-02-07",66379,"Cools","Pranas","M",56729
"1986-08-12",66247,"Mitina","Aleksandar","F",40000
"1986-12-17",66252,"Encarnacion","Zine","M",57998
"1986-09-01",66387,"Smeets","Pascal","M",60859
"1986-03-18",66266,"Kading","Lalit","M",56197
"1986-12-13",66268,"Anido","Prasadram","F",41621
"1986-11-14",66271,"Solares","Fumitake","M",40000
"1986-05-15",66418,"Goodrum","Hyuncheol","F",40000
"1986-02-03",66285,"McFarlan","Valter","F",40000
"1986-11-14",66289,"Keohane","Taizo","F",75519
"1986-04-16",66308,"Pocchiola","Hidekazu","M",76422
"1986-08-17",66446,"Thiran","Roded","M",54228
"1986-03-09",66329,"Pargaonkar","Xuedong","F",41879
"1986-05-30",66340,"Bernardeschi","Lucien","F",72723
"1986-01-21",66449,"Marchegay","Mountaz","F",48746
"1986-02-13",66452,"Rathonyi","Chinya","M",62044
"1986-01-30",66360,"Perez","Kenton","F",43172
"1986-09-13",66468,"Chappelet","Weiyi","F",69200
"1986-10-28",66480,"Tempesti","Subhrajyoti","M",49021
"1986-11-03",66650,"Lanzelotte","Luigi","F",47301
"1986-03-30",66505,"Zirintsis","Troy","M",46606
"1986-03-14",66521,"Krychniak","Taiji","F",40000
"1986-09-24",66524,"Milicic","Jacopo","M",40000
"1986-11-27",66527,"Compeau","Shem","M",40000
"1986-10-10",66654,"Takkinen","Rayond","M",40971
"1986-03-07",66536,"Malinowski","DeForest","M",45280
"1986-02-01",66667,"Marzano","Domenico","M",40909
"1986-01-22",66543,"Panangaden","Shen","M",44872
"1986-01-12",66552,"Erva","Sakthirel","F",40000
"1986-07-23",66673,"Nations","Huiqun","M",40000
"1986-07-09",66569,"Srimani","Alper","F",40000
"1986-01-18",66677,"Sluis","Bernardo","F",67794
"1986-10-13",66689,"Schoegge","Alselm","F",81215
"1986-11-30",66694,"Panienski","Moto","F",40000
"1986-05-31",66610,"Danner","Mizuhito","M",46546
"1986-06-09",66723,"Heuser","Murthy","F",70377
"1986-07-28",66624,"Bharadwaj","Huiqun","M",56380
"1986-12-21",66735,"Cyre","Subhada","F",54837
"1986-04-20",66739,"Seiwald","Fusako","M",40000
"1986-07-19",66747,"Encarnacion","Arne","F",44372
"1986-01-05",66756,"Nyrup","Xiaoqiu","M",77856
"1986-09-07",66761,"Arlazarov","Heon","F",47173
"1986-08-05",66763,"Kopetz","Dmitry","F",63967
"1986-09-10",66902,"Staelin","Caolyn","F",40000
"1986-09-13",66773,"Dulli","Cullen","M",84804
"1986-03-31",66775,"Milicia","Mariangiola","M",47616
"1986-04-21",66801,"Orlowska","Bogdan","F",43258
"1986-03-10",66823,"Cherinka","Rosli","M",40000
"1986-07-27",66908,"Salverda","George","M",40000
"1986-10-08",66841,"Ranum","Make","M",84364
"1986-06-28",66933,"Bennet","Subir","M",59230
"1986-02-12",66847,"McAffer","Lobel","M",44350
"1986-03-15",66869,"Worfolk","Pasqua","F",40000
"1986-02-04",66871,"Schneeberger","Somnath","F",60999
"1986-06-02",66945,"Kusakabe","Perry","F",74549
"1986-03-10",66887,"Wursthorn","Shaw","F",59608
"1986-02-07",66892,"Vural","Tadanori","M",58900
"1986-11-27",66950,"Gischer","Bluma","M",49697
"1986-06-06",66996,"Ginneken","Aluzio","M",40000
"1986-05-02",67017,"Pluym","Subir","F",40092
"1986-11-23",67019,"Nishimukai","Hugo","M",46137
"1986-05-01",67171,"Navazio","Serif","F",81475
"1986-10-03",67038,"Riefers","Toshiki","F",55032
"1986-05-17",67049,"Perri","Nikolaus","F",40000
"1986-06-17",67071,"Peres","Miyeon","F",41735
"1986-12-18",67185,"Dolinsky","Geraldo","F",67202
"1986-09-17",67243,"Openshaw","Krisda","F",45818
"1986-12-01",67134,"Merlo","Eran","F",50091
"1986-03-21",67135,"Fendler","Candida","F",47076
"1986-07-29",67271,"Schiettecatte","Maren","M",40000
"1986-06-12",67313,"Peyn","Berto","F",40000
"1986-06-06",67279,"Begiun","Hailing","F",40000
"1986-02-07",67330,"dAstous","Marit","M",61830
"1986-03-12",67282,"Boyle","Ashish","F",79342
"1986-12-30",67351,"Eastman","Mitsuyuki","F",55682
"1986-04-23",67292,"Wynblatt","Tzvetan","M",43514
"1986-06-14",67360,"Liedekerke","Bangqing","M",80698
"1986-09-09",67363,"Ramalingam","Boriana","M",48272
"1986-10-20",67366,"Bratten","Ayonca","F",49750
"1986-08-21",67367,"Birch","Karlis","M",77782
"1986-08-22",67370,"Tomescu","Fabrizio","M",43052
"1986-04-26",67296,"Malinowski","Percy","M",40000
"1986-08-30",67379,"Srimani","Masadi","M",44380
"1986-08-29",67434,"Rosin","Erez","M",68833
"1986-02-10",67451,"Stellhorn","Siamak","M",46580
"1986-06-21",67455,"Trystram","Mack","M",65296
"1986-06-30",67459,"Armand","Rajmohan","M",87382
"1986-08-03",67405,"Ruemmler","Geoffrey","M",40000
"1986-02-01",67410,"Rijsenbrij","Akemi","F",42168
"1986-04-01",67465,"Wursthorn","Mona","M",57690
"1986-05-25",67478,"Luke","Kokou","M",47240
"1986-05-08",67483,"Chartres","Oguz","F",66835
"1986-08-20",67489,"Conti","Constantijn","M",40000
"1986-03-18",67490,"Molenaar","Moriyoshi","M",60446
"1986-04-08",67498,"Ressouche","Ramalingam","M",40000
"1986-12-10",67537,"Uludag","Somnath","M",68252
"1986-12-10",67571,"Iisaka","Gro","M",40000
"1986-08-26",67581,"Serot","Shigeo","M",40000
"1986-08-16",67595,"McAffer","Rance","M",59969
"1986-09-01",67606,"Rosca","Srinidhi","M",71646
"1986-06-12",67609,"Berztiss","Poornachandra","M",58305
"1986-08-04",67624,"Luks","Atreyi","F",40000
"1986-03-14",67638,"Przulj","Volkmar","F",40000
"1986-08-25",67639,"Rodite","Hitomi","M",60716
"1986-05-31",67640,"Glinert","Gen","M",40000
"1986-07-26",67661,"Copas","Sandeepan","M",67864
"1986-12-31",67540,"Krichel","True","F",40000
"1986-12-22",67673,"Speek","Yuping","F",63075
"1986-03-03",67541,"Ertl","Wuxu","M",66231
"1986-08-03",67841,"Baer","Pranay","M",59329
"1986-10-26",67694,"Stifter","Akeno","M",54971
"1986-03-01",67703,"Kermarrec","Sudharsan","M",49452
"1986-11-15",67711,"Piazza","Dayanand","M",41914
"1986-08-24",67729,"Molenkamp","Candida","M",40000
"1986-04-05",67782,"Luga","Almudena","M",47724
"1986-01-11",67804,"Vesel","Margareta","F",62747
"1986-12-22",67848,"Litzkow","Shawna","M",40000
"1986-12-02",67850,"Beausoleil","Masami","M",48917
"1986-02-03",67882,"Bain","Lucian","M",85854
"1986-12-23",67989,"Schwaller","Adib","M",67666
"1986-11-11",67902,"Baer","Takahito","F",40000
"1986-12-27",67990,"Simmel","Toshimori","M",48789
"1986-12-12",68001,"Panwar","Marlo","F",40000
"1986-10-22",68004,"Improta","Mohd","M",45184
"1986-06-16",68006,"Honiden","Emdad","F",83254
"1986-08-28",68013,"Neimat","Elrique","F",45471
"1986-07-04",68015,"Yetim","Willard","F",40000
"1986-05-19",67916,"Smeets","Goa","F",47741
"1986-09-27",68032,"Chinin","Ulf","M",79474
"1986-04-09",68034,"Matteis","Boguslaw","M",40000
"1986-04-20",67923,"Dayang","Paddy","F",57224
"1986-08-26",68120,"Vitiello","Filipe","F",51647
"1986-06-13",68051,"McConalogue","Amstein","F",40000
"1986-01-03",68055,"Jansen","Narain","M",52916
"1986-04-12",68059,"Leslie","Denis","M",40000
"1986-07-31",68069,"Hinsberger","Fan","M",40000
"1986-06-29",68080,"Perna","Adas","M",40000
"1986-02-07",68125,"Oehlmann","Susumu","F",40000
"1986-08-14",68238,"Debuse","Shaibal","M",40000
"1986-12-14",68245,"Ramamoorthy","Valeska","M",42009
"1986-03-24",68134,"Gilg","Hatsukazu","M",61148
"1986-12-24",68250,"Yemenis","Toshimitsu","F",49032
"1986-12-12",68252,"Furedi","Mamdouh","M",66955
"1986-01-15",68261,"Sabnani","Kolar","F",40000
"1986-04-14",68143,"Mondadori","Sandeepan","M",47658
"1986-10-31",68269,"Falster","Marjo","M",57111
"1986-03-21",68276,"Luft","Fumino","M",40000
"1986-11-30",68170,"Kavanagh","Etsuo","M",60720
"1986-06-11",68281,"Kawashimo","Radhia","M",40702
"1986-08-05",68311,"Pluym","Shunichi","F",40000
"1986-07-31",68178,"Dredge","Valeska","F",40000
"1986-09-22",68321,"Harbusch","Aris","M",40000
"1986-10-15",68328,"Broomell","Tuval","M",59599
"1986-10-19",68191,"Angelopoulos","Prasadram","M",69552
"1986-07-19",68204,"Trogemann","Tuval","M",40000
"1986-05-27",68359,"Baezner","Golgen","F",68049
"1986-01-26",68365,"Anger","Girolamo","M",52072
"1986-08-24",68211,"Gill","Becky","M",71186
"1986-03-27",68226,"Yemenis","Xiaocheng","M",40000
"1986-01-11",68510,"Baak","Heping","M",40000
"1986-02-27",68386,"Kroll","Phule","M",48808
"1986-01-03",68548,"Highland","Josyula","F",85478
"1986-05-17",68403,"Goodrum","Xiaoqiu","M",57945
"1986-04-14",68406,"Janetzko","Soenke","M",40000
"1986-12-02",68430,"Muchinsky","Stabislas","F",55031
"1986-09-20",68435,"Radivojevic","Yannik","M",42110
"1986-06-15",68589,"Tibblin","Mihalis","F",43383
"1986-01-21",68613,"Lubachevsky","Kwan","F",40000
"1986-06-21",68498,"Roisin","Naftaly","F",40000
"1986-10-26",68768,"Salvesen","Berry","M",46385
"1986-01-29",68769,"Akaboshi","Gill","M",65192
"1986-11-30",68798,"Murtagh","Theirry","F",40000
"1986-04-07",68649,"Pileggi","Udi","F",40000
"1986-04-09",68801,"Ramsay","Ymte","M",40000
"1986-04-28",68684,"Puoti","Dinkar","F",45509
"1986-04-04",68690,"Juneja","Elgin","F",41653
"1986-06-05",68804,"Strandh","Sreekrishna","F",58890
"1986-04-30",68704,"Solares","Sachem","M",40000
"1986-04-15",68854,"Perfilyeva","Souichi","M",65023
"1986-06-30",68709,"Zaccaria","Marke","M",40000
"1986-10-22",68717,"Chenoweth","Yishai","M",42754
"1986-03-21",68722,"Sridhar","Demos","M",40000
"1986-09-27",68724,"Kusakabe","Gio","M",40000
"1986-10-13",68727,"Uludag","Uma","M",74771
"1986-06-13",68876,"Yavatkar","Shaowei","F",67367
"1986-09-27",68880,"Assaf","Elvis","M",88365
"1986-04-30",68892,"Zaccaria","Steve","F",54200
"1986-10-20",69062,"Bakhtari","Kiyokazu","M",83648
"1986-06-29",68905,"Melski","Subhada","M",61154
"1986-02-14",68906,"Karunanithi","Venkatesan","M",65971
"1986-03-25",68914,"Hebert","Subhankar","M",43813
"1986-12-24",68932,"Ramras","Xiong","F",40000
"1986-04-29",69098,"Panienski","Kauko","F",42986
"1986-03-22",68967,"Stanger","Krisda","F",51812
"1986-04-13",68978,"Dalton","Rildo","M",40000
"1986-02-08",69113,"Zockler","Hiroyasu","M",40000
"1986-10-30",69014,"Chenney","Xuejun","F",43889
"1986-04-19",69016,"Kopetz","Pintsang","F",40000
"1986-09-13",69033,"Teitelbaum","Monique","M",82626
"1986-03-09",69035,"Birdsall","Jackson","M",63324
"1986-07-27",69147,"Ritcey","Heekeun","M",44693
"1986-03-25",69214,"McDermid","Sanjit","M",40000
"1986-11-11",69149,"Akazan","Padma","M",49512
"1986-11-11",69162,"Lammel","Sandeepan","M",91391
"1986-08-23",69275,"Luks","Menkae","M",68199
"1986-06-06",69276,"Pettis","Marek","M",40000
"1986-10-07",69309,"Cappelletti","Hsiangchu","F",42602
"1986-11-09",69297,"Range","Fei","M",57158
"1986-11-20",69303,"Chaudhuri","Bernardo","M",50612
"1986-11-25",69354,"McFarlin","Along","F",40000
"1986-04-20",69438,"Bahi","Felicidad","M",56185
"1986-12-24",69442,"Peac","Pintsang","M",53062
"1986-05-26",69355,"Borovoy","Dmitry","F",63416
"1986-06-08",69360,"Hanratty","Lenore","F",45273
"1986-05-29",69471,"Vanwelkenhuysen","Yongmin","M",57336
"1986-09-03",69368,"Renear","Hidefumi","M",40299
"1986-05-08",69480,"Demizu","Jordanka","F",40000
"1986-08-30",69372,"Hasham","Huan","M",62499
"1986-11-11",69491,"Lammel","Josyula","M",40753
"1986-12-23",69495,"Tsukuda","Rajmohan","F",56287
"1986-04-05",69374,"Krybus","Guoxiang","M",45628
"1986-06-17",69378,"Gurbaxani","Subbu","F",96421
"1986-03-07",69511,"Staudhammer","Armond","M",51457
"1986-11-10",69381,"Uludag","Udaiprakash","M",40000
"1986-03-04",69762,"Wossner","Huei","M",60862
"1986-03-14",69531,"Panienski","Karoline","M",75785
"1986-02-18",69544,"Falster","Flemming","M",54478
"1986-06-06",69599,"Alpay","Chenye","F",48945
"1986-10-22",69772,"Heinisuo","Katsuo","M",40000
"1986-08-13",69627,"Zuberek","Mihalis","M",54651
"1986-08-01",69635,"Garrabrants","Djelloul","M",40000
"1986-03-11",69636,"Hagimont","Chriss","F",70680
"1986-07-07",69778,"Godskesen","Nidapan","M",46318
"1986-11-12",69652,"Oehlmann","Josyula","M",44365
"1986-09-14",69787,"Rajcani","Manu","M",80853
"1986-08-13",69802,"Himler","Hitomi","M",54279
"1986-05-28",69690,"Tetzlaff","Sugwoo","M",40000
"1986-10-26",69807,"Emmerich","Olivera","M",49668
"1986-09-24",69699,"Pezzoli","Valdiodio","F",47157
"1986-05-27",69702,"Siksek","Divier","F",40000
"1986-04-04",69818,"Rissland","Patricio","F",40000
"1986-12-10",69821,"Birdsall","Francoise","M",63360
"1986-09-02",69828,"Erva","Jessie","M",54803
"1986-04-06",69978,"Mapelli","Martijn","M",54006
"1986-02-08",69846,"Eldridge","Vidya","M",40000
"1986-10-08",69987,"Collette","Shem","M",48372
"1986-12-09",69997,"McFarlan","Guther","M",43253
"1986-08-31",69870,"Brookner","Domenico","F",65986
"1986-03-16",70018,"Remmele","Mandell","M",55043
"1986-09-26",70059,"Tiemann","Valeri","M",53435
"1986-03-02",69906,"Cooke","Ohad","M",55332
"1986-12-28",69938,"Mandell","Aksel","M",40000
"1986-05-22",70071,"Vigier","Hironoby","M",85420
"1986-07-15",69959,"Honiden","Tsuneo","M",75323
"1986-12-03",70084,"Baranowski","Byong","M",40000
"1986-11-15",70244,"Dulay","Akeno","M",66863
"1986-11-24",70255,"Bashian","Moti","M",40000
"1986-03-08",70259,"Heydon","Udaiprakash","M",76761
"1986-07-16",70136,"Vesna","Masako","M",50933
"1986-10-10",70273,"Azumi","Roddy","M",65504
"1986-09-11",70143,"Raczkowsky","Monique","F",61565
"1986-06-10",70148,"Passino","Suvo","M",78657
"1986-02-03",70149,"Hainaut","Taiji","M",50631
"1986-08-24",70155,"Dymetman","Inderjeet","M",49590
"1986-10-28",70279,"Stanger","Fox","F",52738
"1986-10-28",70174,"Lundstrom","King","M",94752
"1986-04-30",70303,"Naudin","Sumant","M",85630
"1986-12-29",70180,"Cichocki","Renee","M",92488
"1986-09-13",70181,"Spelt","Vishv","M",77101
"1986-11-29",70198,"Savasere","Zsolt","M",76709
"1986-03-26",70318,"Matteis","Weijing","F",40000
"1986-10-22",70212,"Junet","Izaskun","F",48545
"1986-05-28",70218,"Luga","Stabislas","M",47206
"1986-06-05",70324,"Clouatre","Phuoc","F",87189
"1986-12-25",70223,"Stiles","Yifei","M",85630
"1986-09-22",70352,"Chenney","Berto","F",75979
"1986-10-05",70548,"Mersereau","Leon","F",62502
"1986-07-27",70379,"Peroz","Boguslaw","F",65598
"1986-03-10",70395,"Delgrossi","Naraig","F",50616
"1986-01-29",70400,"Lorcy","Srinidhi","M",44349
"1986-01-16",70405,"Chimia","Jaber","M",70285
"1986-03-05",70564,"Chiola","Supot","M",43784
"1986-07-27",70441,"Aamodt","Luise","F",40000
"1986-08-09",70575,"Ramamoorthy","Jeanne","M",54898
"1986-01-15",70451,"Zeilberger","Mary","M",50368
"1986-09-26",70455,"Soicher","Hideyuki","M",42669
"1986-03-09",70577,"Ramsey","Charlene","M",73991
"1986-03-01",70812,"Lund","Qiwen","M",40000
"1986-03-27",70472,"Vecchi","Giri","M",58012
"1986-06-09",70479,"Winter","Heekeun","M",40000
"1986-09-15",70502,"Weedon","Jiann","F",69595
"1986-12-29",70646,"Krohm","Maria","F",51535
"1986-12-04",70650,"Cesareni","Aron","F",48240
"1986-05-08",70659,"Domenig","Kauko","M",72170
"1986-12-29",70660,"Christianini","Gaetan","M",41470
"1986-10-13",70814,"Plesums","Baruch","M",41507
"1986-06-27",70815,"Siepmann","Gilbert","F",92050
"1986-05-30",70678,"Murthy","Dayanand","M",45356
"1986-08-19",70830,"Maksimenko","Jiakeng","M",40000
"1986-05-26",70831,"Comte","Piyawadee","F",40000
"1986-01-02",70832,"Gargeya","Zengping","M",79022
"1986-05-06",70833,"Castellani","Rafael","M",42351
"1986-10-25",70840,"Hellwagner","Chinya","M",40000
"1986-03-26",70845,"Bahi","Along","M",45283
"1986-09-09",70871,"Beutelspacher","Bedrich","M",64772
"1986-06-11",70759,"Nannarelli","Mana","F",67645
"1986-11-19",70762,"Merle","Martien","F",62934
"1986-10-22",70766,"Huhdanpaa","Alexius","F",40000
"1986-11-21",70892,"Schmiedel","Petter","F",40977
"1986-12-04",70907,"Akiyama","Trygve","M",41211
"1986-10-05",71068,"Kitai","Dipankar","F",62019
"1986-05-30",70909,"Wossner","Shir","F",79826
"1986-10-06",70919,"Casley","Anwar","F",51782
"1986-03-30",70926,"Scallan","Zhanqiu","F",40000
"1986-08-25",70934,"Isaac","Guozhong","M",52389
"1986-07-03",71099,"Azevdeo","Adly","F",40000
"1986-10-27",70966,"Stanger","Malu","M",55492
"1986-03-31",70970,"Vesna","Yuuichi","M",48253
"1986-01-07",71100,"Karnin","Taisook","M",45296
"1986-07-22",70985,"Erie","Emran","M",40000
"1986-09-22",70988,"DasSarma","Ziyad","F",67758
"1986-07-01",71010,"Swick","Valeska","F",60823
"1986-01-04",71026,"Remmele","Akhilish","M",40000
"1986-09-24",71037,"Mitina","Mihalis","M",104927
"1986-01-31",71040,"Pauthner","Satosi","M",50897
"1986-06-06",71113,"Atrawala","Anwar","F",40000
"1986-05-17",71123,"Langford","Sigeru","M",77366
"1986-04-19",71129,"Fabrizio","Wuxu","F",53371
"1986-05-16",71149,"Conti","Tianruo","F",40000
"1986-12-14",71188,"Schapiro","Pranjal","M",64557
"1986-08-19",71315,"Geffroy","Dzung","M",40000
"1986-12-02",71197,"Rebaine","Rutger","M",86191
"1986-08-16",71212,"Plavsic","Xiahua","F",40000
"1986-08-25",71230,"Gaughan","Sakthirel","M",40000
"1986-03-29",71243,"Buchter","Kinh","F",51345
"1986-05-29",71273,"Katalagarianos","Nishit","M",40000
"1986-10-25",71359,"Velasco","Jamaludin","M",72780
"1986-02-17",71282,"DasSarma","Jongsuk","M",60251
"1986-09-18",71300,"Beilner","Deborah","F",51618
"1986-04-24",71307,"Bade","Tadahiro","F",51158
"1986-02-10",71380,"Merey","Eishiro","F",40000
"1986-05-30",71383,"Ohori","Vidya","F",40000
"1986-02-13",71401,"Panwar","Yuqun","M",40000
"1986-03-02",71410,"Fujisawa","Nimmagadda","M",40000
"1986-08-14",71414,"Pollock","Uwe","M",69458
"1986-07-21",71419,"Awdeh","Toney","F",60363
"1986-03-01",71470,"Mikschl","Guozhong","M",52402
"1986-04-26",71472,"Irland","Bingning","M",41419
"1986-05-27",71436,"Parhami","Giordano","M",40000
"1986-04-26",71485,"Munke","Georg","F",48283
"1986-12-04",71489,"Karlin","Xianlong","M",56536
"1986-04-30",71619,"Munke","Vishu","M",69182
"1986-01-10",71552,"Cesareni","Shuho","F",47786
"1986-06-06",71560,"Shanbhogue","Shalesh","M",62267
"1986-10-12",71568,"Swen","Shuzo","F",72375
"1986-01-19",71570,"Sudkamp","Roselyn","M",69892
"1986-04-24",71627,"Ranta","Aria","M",44908
"1986-02-09",71646,"Mitchem","Erez","M",45538
"1986-05-10",71659,"Axelband","Ewing","M",54178
"1986-08-09",71676,"Peltason","Kolar","M",40000
"1986-12-19",71717,"Pehl","Zijian","F",65894
"1986-11-02",71723,"Besancenot","Dmitri","F",40000
"1986-04-04",71729,"Rosch","Jongsuk","M",44787
"1986-02-08",71678,"Schapire","Kiyokazu","F",40000
"1986-11-19",71688,"Cincotta","Shmuel","M",45718
"1986-06-24",71748,"Krupka","Kazuhisa","F",40000
"1986-06-29",71753,"Fadgyas","Tzu","F",60088
"1986-05-26",71697,"Thambidurai","Zissis","F",40000
"1986-02-26",71771,"Strehl","Sedat","M",40872
"1986-02-04",71706,"Murtha","Van","M",40000
"1986-12-28",71780,"Honglei","DeForest","M",48508
"1986-09-11",71855,"Luef","Lein","M",42783
"1986-10-22",71799,"Swen","Iara","M",70821
"1986-04-10",71812,"Cooman","Younwoo","F",60363
"1986-01-10",71828,"Sessa","Cathie","F",40000
"1986-08-08",71840,"Salinas","Volkmar","F",57672
"1986-10-31",71871,"Molenkamp","Kien","F",78892
"1986-03-07",71872,"Pileggi","Gunilla","M",53891
"1986-07-31",71919,"Rosen","Khedija","F",67912
"1986-04-03",71923,"Kavanagh","Jayesh","F",48573
"1986-06-29",71991,"Aloia","Shuzo","M",40000
"1986-01-27",71957,"Zongker","Radhakrishnan","M",77182
"1986-10-26",72002,"Nannarelli","Rosli","M",40000
"1986-02-04",72004,"Undy","Macha","M",56988
"1986-09-12",71976,"Kavraki","Oksana","F",46193
"1986-10-14",72047,"Maliniak","Janalee","M",62047
"1986-03-23",72049,"Klyachko","Junichi","M",52345
"1986-08-09",71979,"Kropp","Sugwoo","M",61631
"1986-01-15",72067,"Shackell","Nahid","M",92624
"1986-05-12",72125,"Michaels","Radhakrishnan","M",60427
"1986-11-27",72078,"Limongiello","Olivera","F",70428
"1986-02-11",72098,"Shumilov","Serap","M",44590
"1986-03-13",72107,"Samarati","Maia","M",57155
"1986-05-23",72164,"Bellone","Temple","M",40000
"1986-01-09",72181,"Perri","Abdelwaheb","M",49607
"1986-04-09",72253,"Feinberg","Zorica","M",40000
